1727	-6.9105	107.6138	0	1727	1727-1731
1728	-6.9123	107.6145	0	1728	1728-1729
1729	-6.9141	107.6154	0	1729	1729-1732
1730	-6.9152	107.6148	0	1730	1730-1735
1731	-6.9117	107.6142	0	1731	1731-1728
1732	-6.9144	107.6156	0	1732	1732-1733
1733	-6.9146	107.6156	0	1733	1733-1734
1734	-6.9153	107.6155	0	1734	1734-1730
1735	-6.9150	107.6139	0	1735	1735-2335
1736	-6.9326	107.6114	0	1736	1736-1737
1737	-6.9324	107.6094	0	1737	1737-1267
1813	-6.8825	107.6005	0	1813	1813-1814
1814	-6.8829	107.6025	0	1814	1814-1816
1815	-6.8840	107.6041	0	1815	1815-1817
1816	-6.8833	107.6036	0	1816	1816-1815
1817	-6.8849	107.6044	0	1817	1817-1818
1818	-6.8851	107.6045	0	1818	1818-415
