1078	-6.9156	107.6023	0	1078	1078-1079
1079	-6.9162	107.6023	0	1079	1079-1080
1080	-6.9162	107.6031	0	1080	1080-1081
1081	-6.9172	107.6042	0	1081	1081-1082
1082	-6.9191	107.6042	0	1082	1082-1083
1083	-6.9211	107.6041	0	1083	1083-1084
1084	-6.9231	107.6039	0	1084	1084-1085
1085	-6.9235	107.6058	0	1085	1085-1086
1086	-6.9236	107.6062	0	1086	1086-1087
1087	-6.9190	107.6066	0	1087	1087-1088
1088	-6.9197	107.6084	0	1088	1088-1089
1089	-6.9199	107.6104	0	1089	1089-1090
1090	-6.9203	107.6124	0	1090	1090-1091
1091	-6.9206	107.6143	0	1091	1091-1092
1092	-6.9210	107.6163	0	1092	1092-1093
1093	-6.9213	107.6177	0	1093	1093-1094
1094	-6.9205	107.6178	0	1094	1094-1095
1095	-6.9215	107.6193	0	1095	1095-1096
1096	-6.9226	107.6178	0	1096	1096-1097
1097	-6.9228	107.6198	0	1097	1097-1098
1098	-6.9228	107.6202	0	1098	1098-1099
1099	-6.9287	107.6230	0	1099	1099-1100
1100	-6.9293	107.6250	0	1100	1100-1101
1101	-6.9301	107.6264	0	1101	1101-1102
1102	-6.9320	107.6258	0	1102	1102-1103
1103	-6.9326	107.6257	0	1103	1103-1104
1104	-6.9345	107.6325	0	1104	1104-1105
1105	-6.9365	107.6323	0	1105	1105-1106
1106	-6.9383	107.6316	0	1106	1106-1107
1107	-6.9397	107.6306	0	1107	1107-1108
1108	-6.9392	107.6292	0	1108	1108-1109
