676	-6.9457	107.6419	0	676	676-677
677	-6.9463	107.6400	0	677	677-678
678	-6.9469	107.6381	0	678	678-679
679	-6.9475	107.6362	0	679	679-680
680	-6.9481	107.6343	0	680	680-681
681	-6.9487	107.6323	0	681	681-682
682	-6.9492	107.6304	0	682	682-683
683	-6.9496	107.6285	0	683	683-684
684	-6.9498	107.6265	0	684	684-685
685	-6.9498	107.6245	0	685	685-686
686	-6.9496	107.6225	0	686	686-687
687	-6.9495	107.6214	0	687	687-688
688	-6.9488	107.6125	0	688	688-689
689	-6.9487	107.6105	0	689	689-690
690	-6.9486	107.6085	0	690	690-691
691	-6.9485	107.6065	0	691	691-692
692	-6.9483	107.6045	0	692	692-693
693	-6.9482	107.6025	0	693	693-694
694	-6.948	107.6005	0	694	694-695
695	-6.9479	107.5985	0	695	695-696
696	-6.9477	107.5965	0	696	696-697
