647	-6.9278	107.6359	0	647	647-648
648	-6.9268	107.6342	0	648	648-649
649	-6.9259	107.6324	0	649	649-650
650	-6.9254	107.6305	0	650	650-651
651	-6.9249	107.6286	0	651	651-652
652	-6.9244	107.6266	0	652	652-653
653	-6.9240	107.6247	0	653	653-654
654	-6.9233	107.6228	0	654	654-655
655	-6.9229	107.6208	0	655	655-656
656	-6.9241	107.6199	0	656	656-657
657	-6.9260	107.6196	0	657	657-658
658	-6.9280	107.6195	0	658	658-659
659	-6.9287	107.6177	0	659	659-660
660	-6.9293	107.6171	0	660	660-661
661	-6.9259	107.6060	0	661	661-662
662	-6.9239	107.6062	0	662	662-663
663	-6.9226	107.6069	0	663	663-664
664	-6.9213	107.6076	0	664	664-665
665	-6.9204	107.6065	0	665	665-666
666	-6.9185	107.6065	0	666	666-667
667	-6.9165	107.6063	0	667	667-668
668	-6.9157	107.6055	0	668	668-669
669	-6.9159	107.6045	0	669	669-670
670	-6.9144	107.6071	0	670	670-671
671	-6.9147	107.6053	0	671	671-672
672	-6.9134	107.6046	0	672	672-673
673	-6.9127	107.6038	0	673	673-675
675	-6.9117	107.5764	0	675	675-676
