697	-6.8988	107.6127	0	697	697-698
698	-6.8989	107.6147	0	698	698-699
699	-6.8983	107.6161	0	699	699-700
700	-6.8966	107.6158	0	700	700-701
701	-6.8951	107.6171	0	701	701-702
702	-6.8934	107.6180	0	702	702-703
703	-6.8915	107.6174	0	703	703-704
704	-6.8898	107.6164	0	704	704-705
705	-6.8880	107.6155	0	705	705-706
706	-6.8862	107.6148	0	706	706-707
707	-6.8851	107.6133	0	707	707-708
708	-6.8862	107.6118	0	708	708-709
709	-6.8876	107.6039	0	709	709-710
710	-6.8896	107.6042	0	710	710-711
711	-6.8916	107.6042	0	711	711-712
712	-6.8936	107.6041	0	712	712-713
713	-6.8956	107.6039	0	713	713-714
714	-6.8976	107.6040	0	714	714-715
715	-6.8996	107.6041	0	715	715-716
716	-6.9003	107.6027	0	716	716-717
717	-6.9003	107.6007	0	717	717-718
718	-6.9003	107.5987	0	718	718-719
719	-6.9006	107.5982	0	719	719-720
720	-6.9003	107.5974	0	720	720-721
