384	-6.8999	107.6434	0	384	384-385
385	-6.8995	107.6414	0	385	385-386
386	-6.8990	107.6395	0	386	386-387
387	-6.8986	107.6375	0	387	387-388
388	-6.8980	107.6356	0	388	388-389
389	-6.9065	107.6298	0	389	389-390
390	-6.9048	107.6288	0	390	390-391
391	-6.9032	107.6277	0	391	391-392
392	-6.9015	107.6266	0	392	392-393
393	-6.9010	107.6248	0	393	393-394
394	-6.9011	107.6228	0	394	394-395
395	-6.9012	107.6208	0	395	395-396
396	-6.9012	107.6188	0	396	396-397
397	-6.9013	107.6168	0	397	397-398
398	-6.9006	107.6151	0	398	398-399
399	-6.9003	107.6131	0	399	399-400
400	-6.8998	107.6112	0	400	400-401
401	-6.8991	107.6093	0	401	401-402
402	-6.8972	107.6097	0	402	402-403
403	-6.8954	107.6091	0	403	403-404
404	-6.8935	107.6084	0	404	404-405
405	-6.8916	107.6081	0	405	405-406
406	-6.8896	107.6081	0	406	406-407
407	-6.8877	107.6084	0	407	407-408
408	-6.8875	107.6104	0	408	408-409
409	-6.8862	107.6116	0	409	409-410
410	-6.8845	107.6109	0	410	410-411
411	-6.8847	107.6090	0	411	411-412
412	-6.8845	107.6071	0	412	412-413
413	-6.8834	107.6055	0	413	413-414
414	-6.8845	107.6046	0	414	414-415
415	-6.8864	107.6041	0	415	415-416
416	-6.8877	107.6032	0	416	416-417
417	-6.8877	107.6021	0	417	417-418
