807	-6.9140	107.5890	0	807	807-808
808	-6.9120	107.5893	0	808	808-809
809	-6.9101	107.5890	0	809	809-810
810	-6.9083	107.5883	0	810	810-811
811	-6.9069	107.5877	0	811	811-812
812	-6.9049	107.6014	0	812	812-813
813	-6.9039	107.6010	0	813	813-814
814	-6.9040	107.5992	0	814	814-815
815	-6.9021	107.5995	0	815	815-816
816	-6.9003	107.5997	0	816	816-817
817	-6.9003	107.5993	0	817	817-818
818	-6.8983	107.5993	0	818	818-819
819	-6.8963	107.5994	0	819	819-820
820	-6.8959	107.5982	0	820	820-821
822	-6.8928	107.6008	0	821	821-822
823	-6.8912	107.6011	0	822	822-823
824	-6.8910	107.6005	0	823	823-824
825	-6.8891	107.6012	0	824	824-825
826	-6.8874	107.6016	0	825	825-826
827	-6.8880	107.6005	0	826	826-827
828	-6.8899	107.5999	0	827	827-828
829	-6.8890	107.5982	0	828	828-829
830	-6.8877	107.5968	0	829	829-830
831	-6.8781	107.5962	0	830	830-831
832	-6.8771	107.5945	0	831	831-832
833	-6.8778	107.5928	0	832	832-833
834	-6.8775	107.5908	0	833	833-834
835	-6.8776	107.5888	0	834	834-835
836	-6.8781	107.5869	0	835	835-836
837	-6.8786	107.5850	0	836	836-837
838	-6.8796	107.5837	0	837	837-838
839	-6.8804	107.5822	0	838	838-839
840	-6.8816	107.5814	0	839	839-840
841	-6.8825	107.5802	0	840	840-841
842	-6.8814	107.5787	0	841	841-842
843	-6.8819	107.5768	0	842	842-843
844	-6.8825	107.5749	0	843	843-844
845	-6.8825	107.5730	0	844	844-845
846	-6.8818	107.5747	0	845	845-846
847	-6.8812	107.5766	0	846	846-847
848	-6.8806	107.5785	0	847	847-848
849	-6.8800	107.5804	0	848	848-849
850	-6.8799	107.5809	0	849	849-850
