942	-6.9265	107.7053	0	942	942-943
943	-6.9253	107.7037	0	943	943-944
944	-6.9245	107.7019	0	944	944-945
945	-6.9239	107.7000	0	945	945-946
946	-6.9241	107.6980	0	946	946-947
947	-6.9242	107.6960	0	947	947-948
948	-6.9244	107.6940	0	948	948-949
949	-6.9247	107.6921	0	949	949-950
950	-6.9248	107.6901	0	950	950-951
951	-6.9250	107.6881	0	951	951-952
952	-6.9251	107.6861	0	952	952-953
953	-6.9251	107.6841	0	953	953-954
954	-6.9250	107.6833	0	954	954-956
956	-6.9062	107.6834	0	956	956-957
957	-6.9054	107.6816	0	957	957-958
958	-6.9051	107.6796	0	958	958-959
959	-6.9048	107.6776	0	959	959-960
960	-6.9047	107.6756	0	960	960-961
961	-6.9048	107.6737	0	961	961-962
962	-6.9046	107.6717	0	962	962-963
963	-6.9043	107.6698	0	963	963-964
964	-6.9042	107.6678	0	964	964-965
965	-6.9041	107.6658	0	965	965-966
966	-6.9039	107.6638	0	966	966-967
967	-6.9036	107.6618	0	967	967-968
968	-6.9023	107.6604	0	968	968-969
969	-6.9022	107.6584	0	969	969-970
970	-6.9021	107.6564	0	970	970-971
971	-6.9027	107.6545	0	971	971-972
972	-6.9036	107.6528	0	972	972-973
973	-6.9045	107.6510	0	973	973-974
974	-6.9055	107.6493	0	974	974-975
975	-6.9065	107.6475	0	975	975-976
976	-6.9074	107.6457	0	976	976-977
977	-6.9084	107.6440	0	977	977-978
978	-6.9100	107.6433	0	978	978-979
979	-6.9120	107.6435	0	979	979-980
980	-6.9160	107.6301	0	980	980-981
981	-6.9142	107.6293	0	981	981-982
982	-6.9124	107.6284	0	982	982-983
983	-6.9111	107.6269	0	983	983-984
984	-6.9096	107.6255	0	984	984-985
985	-6.9083	107.6240	0	985	985-986
986	-6.9068	107.6227	0	986	986-987
987	-6.9056	107.6214	0	987	987-988
988	-6.9040	107.6207	0	988	988-989
989	-6.9037	107.6189	0	989	989-990
990	-6.9033	107.6171	0	990	990-991
991	-6.9013	107.6168	0	991	991-992
992	-6.8914	107.6131	0	992	992-993
993	-6.8916	107.6151	0	993	993-994
994	-6.8920	107.6170	0	994	994-995
995	-6.8923	107.6179	0	995	995-996
