601	-6.9355	107.7176	0	601	601-602
602	-6.9356	107.7157	0	602	602-603
603	-6.9357	107.7137	0	603	603-604
604	-6.9359	107.7117	0	604	604-605
605	-6.9360	107.7097	0	605	605-606
606	-6.9361	107.7077	0	606	606-607
607	-6.9363	107.7057	0	607	607-608
608	-6.9364	107.7037	0	608	608-609
609	-6.9365	107.7017	0	609	609-610
610	-6.9367	107.6997	0	610	610-611
611	-6.9368	107.6977	0	611	611-612
612	-6.9370	107.6957	0	612	612-613
613	-6.9372	107.6937	0	613	613-614
614	-6.9373	107.6917	0	614	614-615
615	-6.9375	107.6897	0	615	615-616
616	-6.9376	107.6877	0	616	616-617
617	-6.9377	107.6857	0	617	617-618
618	-6.9379	107.6837	0	618	618-619
619	-6.9380	107.6817	0	619	619-620
620	-6.9382	107.6797	0	620	620-621
621	-6.9383	107.6777	0	621	621-622
622	-6.9385	107.6758	0	622	622-623
623	-6.9386	107.6738	0	623	623-624
624	-6.9388	107.6718	0	624	624-625
625	-6.9389	107.6698	0	625	625-626
626	-6.9391	107.6678	0	626	626-627
627	-6.9392	107.6658	0	627	627-628
628	-6.9394	107.6638	0	628	628-629
629	-6.9396	107.6618	0	629	629-630
630	-6.9400	107.6599	0	630	630-631
631	-6.9406	107.6579	0	631	631-632
632	-6.9412	107.6560	0	632	632-633
633	-6.9418	107.6541	0	633	633-634
634	-6.9424	107.6522	0	634	634-635
635	-6.9430	107.6503	0	635	635-636
636	-6.9436	107.6484	0	636	636-637
637	-6.9442	107.6465	0	637	637-638
638	-6.9449	107.6446	0	638	638-639
639	-6.9455	107.6427	0	639	639-640
640	-6.9457	107.6419	0	640	640-641
641	-6.9135	107.6344	0	641	641-642
642	-6.9125	107.6361	0	642	642-643
643	-6.9116	107.6379	0	643	643-644
644	-6.9106	107.6396	0	644	644-645
645	-6.9097	107.6414	0	645	645-646
646	-6.9089	107.6430	0	646	646-647
