1046	-6.8816	107.6256	0	1046	1046-1047
1047	-6.8825	107.6239	0	1047	1047-1048
1048	-6.8841	107.6242	0	1048	1048-1049
1049	-6.8852	107.6231	0	1049	1049-1050
1050	-6.8857	107.6227	0	1050	1050-1051
1051	-6.8947	107.6129	0	1051	1051-1052
1052	-6.8948	107.6149	0	1052	1052-1053
1053	-6.8967	107.6150	0	1053	1053-1633
1633	-6.9077	107.6871	0	1633	1633-1634
1634	-6.909	107.6886	0	1634	1634-1635
1635	-6.9106	107.6897	0	1635	1635-1636
1636	-6.9121	107.6910	0	1636	1636-1637
1637	-6.9129	107.6929	0	1637	1637-1638
1638	-6.9135	107.6948	0	1638	1638-1639
1639	-6.9141	107.6967	0	1639	1639-1640
1640	-6.9142	107.6987	0	1640	1640-1054
1054	-6.8969	107.6155	0	1054	1054-1055
1055	-6.9312	107.6935	0	1055	1055-1056
1056	-6.9319	107.6953	0	1056	1056-1057
1057	-6.9326	107.6972	0	1057	1057-1058
1058	-6.9344	107.6972	0	1058	1058-1059
1059	-6.9364	107.6972	0	1059	1059-1060
1060	-6.9366	107.6988	0	1060	1060-1061
1061	-6.9365	107.7008	0	1061	1061-1062
1062	-6.9363	107.7028	0	1062	1062-1063
1063	-6.9362	107.7048	0	1063	1063-1064
1064	-6.9361	107.7068	0	1064	1064-1065
1065	-6.9359	107.7088	0	1065	1065-1066
1066	-6.9358	107.7107	0	1066	1066-1067
1067	-6.9357	107.7127	0	1067	1067-1068
1068	-6.9357	107.7136	0	1068	1068-1069
1069	-6.9358	107.7123	0	1069	1069-1070
1070	-6.9378	107.7120	0	1070	1070-1071
1071	-6.9388	107.7134	0	1071	1071-1072
1072	-6.9396	107.7151	0	1072	1072-1073
1073	-6.9414	107.7142	0	1073	1073-1074
1074	-6.9429	107.7146	0	1074	1074-1075
1075	-6.9447	107.7139	0	1075	1075-1076
1076	-6.9465	107.7131	0	1076	1076-1077
1077	-6.9469	107.7129	0	1077	1077-1078
