123	-6.9290	107.6165	0	123	123-124
124	-6.9270	107.6169	0	124	124-125
125	-6.9251	107.6173	0	125	125-126
126	-6.9231	107.6175	0	126	126-127
127	-6.9211	107.6178	0	127	127-128
128	-6.9191	107.6180	0	128	128-129
129	-6.9171	107.6181	0	129	129-130
130	-6.9152	107.6181	0	130	130-131
131	-6.9135	107.6173	0	131	131-132
132	-6.9119	107.6175	0	132	132-133
133	-6.9099	107.6175	0	133	133-134
134	-6.9079	107.6171	0	134	134-135
135	-6.9062	107.6165	0	135	135-136
136	-6.9065	107.6146	0	136	136-137
137	-6.9070	107.6127	0	137	137-138
138	-6.9070	107.6104	0	138	138-139
139	-6.9090	107.6105	0	139	139-140
140	-6.9102	107.6095	0	140	140-141
141	-6.9092	107.6082	0	141	141-142
142	-6.9076	107.6071	0	142	142-143
143	-6.9072	107.6052	0	143	143-144
144	-6.9059	107.6043	0	144	144-145
145	-6.9045	107.6037	0	145	145-146
146	-6.9043	107.6027	0	146	146-147
147	-6.9027	107.6027	0	147	147-148
148	-6.9008	107.6023	0	148	148-149
149	-6.8988	107.6022	0	149	149-150
150	-6.8968	107.6022	0	150	150-151
151	-6.8948	107.6024	0	151	151-152
152	-6.8929	107.6025	0	152	152-153
153	-6.8909	107.6024	0	153	153-154
154	-6.8889	107.6023	0	154	154-155
155	-6.8869	107.6020	0	155	155-156
156	-6.8849	107.6016	0	156	156-157
157	-6.8831	107.6010	0	157	157-158
158	-6.8816	107.5996	0	158	158-159
159	-6.8808	107.5982	0	159	159-160
160	-6.8807	107.5963	0	160	160-161
161	-6.8787	107.5962	0	161	161-162
162	-6.8767	107.5961	0	162	162-163
163	-6.8747	107.5959	0	163	163-164
164	-6.8729	107.5951	0	164	164-165
165	-6.8713	107.5939	0	165	165-166
166	-6.8694	107.5935	0	166	166-167
167	-6.8674	107.5937	0	167	167-168
168	-6.8655	107.5940	0	168	168-169
169	-6.8635	107.5943	0	169	169-170
170	-6.8625	107.5959	0	170	170-171
171	-6.8611	107.5950	0	171	171-172
172	-6.8592	107.5947	0	172	172-173
173	-6.8587	107.5951	0	173	173-174
