788	-6.8690	107.6058	0	788	788-789
789	-6.8709	107.6054	0	789	789-790
790	-6.8729	107.6050	0	790	790-791
791	-6.8748	107.6045	0	791	791-792
792	-6.8768	107.6041	0	792	792-793
793	-6.8787	107.6036	0	793	793-794
794	-6.8807	107.6039	0	794	794-795
795	-6.8825	107.6046	0	795	795-796
796	-6.8832	107.6049	0	796	796-797
797	-6.8915	107.6042	0	797	797-798
798	-6.8913	107.6022	0	798	798-799
799	-6.8909	107.6003	0	799	799-800
800	-6.8919	107.5993	0	800	800-801
801	-6.8938	107.5987	0	801	801-802
802	-6.8948	107.6004	0	802	802-803
803	-6.8957	107.6019	0	803	803-804
804	-6.9002	107.6041	0	804	804-805
805	-6.9022	107.6042	0	805	805-806
806	-6.9042	107.6043	0	806	806-807
